,name,state,linkedin_industry,website_url,check_robots
2446,MedKitDoc,Niedersachsen,Life Science & Healthcare,http://medkitdoc.de/,True
2447,Polarglow Cosmetics,Berlin,Nutrition & Consumables,https://polarglowcosmetics.com/,True
2448,ivicos,Hessen,IT and Communications,https://ivicos.eu,False
2449,Curiosity,Bayern,IT and Communications,https://curiosity.ai/,True
2450,suitApp,Sachsen,IT and Communications,https://suitapp.de,True
2451,TIVITY,Bayern,IT and Communications,http://www.tivity.one,True
2452,Neurospective,Berlin,IT and Communications,http://neurospective.de/,False
2453,Isarsoft,Bayern,IT and Communications,https://www.isarsoft.com,True
2454,fridai,Berlin,Sports & Amusement/Gaming incl. Online,https://hellofridai.com/,True
2455,Selfster,Hamburg,Sports & Amusement/Gaming incl. Online,http://www.selfster.com,False
2456,Ratio,Berlin,IT and Communications,https://www.blloc.com,False
2457,IFOX Systems,Bayern,Industrial & Basic Materials,https://www.ifox-systems.de/,True
2458,rockethome,Nordrhein-Westfalen,IT and Communications,http://www.rockethome.de/,True
2459,Moneyfarm,Hessen,Finance & Insurance,https://www.moneyfarm.com/de/,False
2460,medzapp,Nordrhein-Westfalen,Life Science & Healthcare,https://www.medzapp.net/,False
2461,Mo's Operations,Bayern,,https://www.develapp.me,True
2462,Recunited,Berlin,Human Resources,https://recunited.com/,True
2463,Starberry Games,Berlin,Sports & Amusement/Gaming incl. Online,https://www.starberry.games/,True
2464,elearnio,Brandenburg,Human Resources,https://elearnio.com/,True
2465,cunio Technologies,Hessen,Construction/Real Estate,http://www.cunio.de,True
2466,H2Oblades,Hessen,Sports & Amusement/Gaming incl. Online,http://H2Oblades.com,False
2467,ESG Screen17,Hessen,Finance & Insurance,http://screen17.com/,True
2468,piHub,Hessen,Finance & Insurance,http://www.pihub-pi.com,True
2469,Foodwater,Rheinland-Pfalz,Nutrition & Consumables,https://www.foodwater.de/,True
2470,Mpsi Technologies,Bayern,IT and Communications,https://www.mpsitech.com/,True
2471,TodaVida,Berlin,Nutrition & Consumables,http://www.todavida.de,True
2472,V-INDUSTRY,Baden-Württemberg,"Automotive, Logistics & Mobility",https://v-industry.com/,True
2473,SenseUp Biotechnology,Nordrhein-Westfalen,Life Science & Healthcare,http://www.senseup.de/,True
2474,EDITIVE,Bayern,IT and Communications,https://editive.com/,True
2475,Volunteer Vision,Bayern,IT and Communications,https://www.volunteer-vision.com/,True
2476,farmerJoe,Baden-Württemberg,Agriculture & Forestry,https://farmerjoe.com/,True
2477,enfore,Berlin,IT and Communications,https://www.enfore.com/global/,False
2478,KENFORX,Baden-Württemberg,IT and Communications,http://kenforx.com/,True
2479,Ohlala,Berlin,"Media, Arts & Entertainment",https://www.ohlala.com/en/,True
2480,Innovative Payment Systems,Nordrhein-Westfalen,Finance & Insurance,https://www.innovative-payment-systems.de/,True
2481,mySwitch,Nordrhein-Westfalen,Energy & Electricity,https://www.stromauskunft.de/tarifaufpasser/,True
2482,Deep Web Solutions,Bremen,IT and Communications,http://deep-web-solutions.de/,False
2483,Manopus,Baden-Württemberg,Nutrition & Consumables,https://www.manopus.de/,False
2484,Virtrex,Nordrhein-Westfalen,IT and Communications,http://virtrex.de,True
2485,MADixel,Bayern,IT and Communications,https://madixel.de/,True
2486,ReachHero,Berlin,IT and Communications,https://www.reachhero.de/,False
2487,Quantagonia,Hessen,IT and Communications,http://quantagonia.com/,False
2488,LootBoy,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.lootboy.de/,True
2489,kleinSTARK,Bayern,Nutrition & Consumables,https://www.kleinstark.de/,False
2490,pack&satt,Nordrhein-Westfalen,Nutrition & Consumables,https://packundsatt.de/,True
2491,Helios Avionics,Baden-Württemberg,Other,https://helios-avionics.com/,True
2492,ClinGenius,Nordrhein-Westfalen,Life Science & Healthcare,https://www.clingenius.com/,False
2493,innerSense,Nordrhein-Westfalen,Consulting,http://innersense-research.com/,True
2494,zoo24,Nordrhein-Westfalen,Other,http://www.zoo24.de,False
2495,reversible carbon neutrality,Brandenburg,Sports & Amusement/Gaming incl. Online,https://www.re-versible.de/,False
2496,mobileJobs,Berlin,Human Resources,http://www.mobilejob.com,True
2497,Asystole,Berlin,Sports & Amusement/Gaming incl. Online,https://www.keinediagnosedurchhemdundhose.de/,True
2498,Meetingly,Niedersachsen,Other,http://meetingly.de,True
2499,TolaData,Berlin,IT and Communications,https://www.toladata.com/,True
2500,Babykurse.de,Berlin,Other,http://babykurse.de/,False
2501,bimanu,Nordrhein-Westfalen,IT and Communications,http://bimanu.de/,True
2502,ScaleHub,Schleswig-Holstein,IT and Communications,http://www.scalehub.com,True
2503,Pollux Biotechnologie,Bayern,Life Science & Healthcare,https://de.polluxbiotech.one/,False
2504,PLAYSPORTS,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://playsports.world/,True
2505,GS Bavaria,Bayern,Industrial & Basic Materials,https://www.gs-bavaria.com/,True
2506,Trinkkost,Nordrhein-Westfalen,Nutrition & Consumables,https://trinkkost.de/,True
2507,Neohelden,Baden-Württemberg,IT and Communications,https://neohelden.com,False
2508,D3 Technologies,Bayern,"Automotive, Logistics & Mobility",https://d3-tech.com/,True
2509,Volocopter,Baden-Württemberg,"Automotive, Logistics & Mobility",https://volocopter.com/,True
2510,Driverslog Pro,Baden-Württemberg,"Automotive, Logistics & Mobility",https://driverslogpro.de/,False
2511,Trusted Cars,Hessen,"Automotive, Logistics & Mobility",https://www.trustedcars.com/,True
2512,Tape,Bayern,IT and Communications,https://get.tapeapp.com/startups?utm_source=startbase&utm_medium=page&utm_campaign=211125-startbase,True
2513,geblitzt.de,Berlin,Other,https://www.geblitzt.de/,True
2514,Wikifriend,Berlin,IT and Communications,https://www.wikifriend.net/,True
2515,LemonAid,Hamburg,Nutrition & Consumables,https://lemon-aid.de/,True
2516,Daily Lagom,Berlin,Nutrition & Consumables,http://www.dailylagom.com,False
2517,Icon Pro,Nordrhein-Westfalen,IT and Communications,https://www.iconpro.com/en/home/,True
2518,Slected.me,Berlin,Human Resources,http://slected.de/,True
2519,Meshparts,Baden-Württemberg,IT and Communications,https://www.meshparts.de,True
2520,Apracor,Bayern,IT and Communications,https://www.apracor.com,True
2521,Companize,Berlin,Human Resources,http://www.companize.com,True
2522,SUPERBRYTE | Ignite Your Online Trainings,Berlin,Education,http://superbryte.com/,False
2523,Kemialytics,Berlin,Life Science & Healthcare,https://kemialytics.com/,True
2524,neulab+,Bayern,Life Science & Healthcare,https://neulabplus.com/,True
2525,Make Opinion,Berlin,IT and Communications,https://www.makeopinion.com/,True
2526,World of VR,Nordrhein-Westfalen,IT and Communications,https://worldofvr.net/,True
2527,EasyJector,Berlin,,https://www.easyjector.com,False
2528,Bragi,Bayern,IT and Communications,http://www.bragi.com/,True
2529,Shelfsailor,Hamburg,"Automotive, Logistics & Mobility",https://www.shelfsailor.com/,False
2530,EverRent,Baden-Württemberg,Finance & Insurance,http://www.everrent.de,True
2531,Stelzer Technologies,Niedersachsen,IT and Communications,https://stelzer-technologies.com/,True
2532,Qdrant Solutions,Berlin,,https://www.qdrant.tech,True
2533,Eppi,Berlin,,https://www.eppi.de/,True
2534,flace,Nordrhein-Westfalen,IT and Communications,http://getflace.com,False
2535,Jamit Labs,Baden-Württemberg,IT and Communications,https://jamitlabs.com,False
2536,Open as app,Bayern,IT and Communications,https://www.openasapp.net/home/,False
2537,Scompler,Berlin,IT and Communications,http://scompler.com/,False
2538,xbulk,Schleswig-Holstein,Industrial & Basic Materials,https://x-bulk.de,False
2539,Vidatics,Baden-Württemberg,IT and Communications,https://www.vidatics.de/,True
2540,YOUCOOK,Nordrhein-Westfalen,Nutrition & Consumables,http://youcook-food.com/,False
2541,Klar2O,Baden-Württemberg,"Water, Waste Treatment & Recycling",http://klar2o.de/,False
2542,Glovico (haftungsbeschänkt),Hamburg,,http://www.glovico.org,False
2543,SupraTix,Sachsen,IT and Communications,https://supratix.com,True
2544,famPlus,Bayern,Life Science & Healthcare,https://www.famplus.de/,True
2545,Actaria,Hamburg,,https://www.actaria.de,True
2546,Baumversand.de,Nordrhein-Westfalen,Agriculture & Forestry,https://www.baumversand.de/,True
2547,E-Lyte Innovations,Nordrhein-Westfalen,Chemicals/Pharmaceuticals,http://www.e-lyte-innovations.de,True
2548,Exacore,Nordrhein-Westfalen,Life Science & Healthcare,https://exacore.io,False
2549,saferay operations,Berlin,Energy & Electricity,http://saferay.com/,False
2550,Flexopus - Desk Sharing Solution,Baden-Württemberg,IT and Communications,https://flexopus.com,True
2551,Goggo Network,Berlin,Consulting,http://goggo.network/,True
2552,Implementify,Baden-Württemberg,IT and Communications,https://implementify.de/,False
2553,Komuno,Hessen,Finance & Insurance,http://komuno.de/,True
2554,Pureganic,Baden-Württemberg,Nutrition & Consumables,https://pureganic.de/,True
2555,RemXcale,Berlin,IT and Communications,https://www.remxcale.com/,False
2556,Fleetspark,Berlin,"Automotive, Logistics & Mobility",http://fleetspark.ai/,True
2557,payger,Bayern,Finance & Insurance,http://payger.com/,False
2558,Zwopr,Bayern,Other,https://zwopr.com/,True
2559,Rahn Datenschutz,Nordrhein-Westfalen,Security,https://rahn-datenschutz.de/,True
2560,COMODULE,Bayern,"Automotive, Logistics & Mobility",http://comodule.com/,True
2561,Finlane,Sachsen,Finance & Insurance,http://finlane.com/,True
2562,cux.io,Berlin,IT and Communications,https://cux.io,False
2563,ecoworks,Berlin,Construction/Real Estate,https://www.ecoworks.tech/,True
2564,advocado,Mecklenburg-Vorpommern,Consulting,https://www.advocado.de/,True
2565,Common Sense Intelligence,Berlin,IT and Communications,https://www.cs-intelligence.com/,False
2566,the nu company,Sachsen,Nutrition & Consumables,https://www.the-nu-company.com/,True
2567,hivr solutions,Baden-Württemberg,IT and Communications,https://www.hivr.ai/,True
2568,SmartParley,Berlin,Construction/Real Estate,https://www.smartparley.de/,False
2569,Beehive Coworking,Hamburg,Construction/Real Estate,https://www.beehive.work/de/,True
2570,CryptoTec,Nordrhein-Westfalen,IT and Communications,https://cryptotec.com/,True
2571,Dogsmonaut,Nordrhein-Westfalen,Other,https://dogsmonaut.de/,True
2572,Sdui,Rheinland-Pfalz,Education,https://sdui.de/,True
2573,Krankenhaus.de,Berlin,Life Science & Healthcare,https://www.krankenhaus.de/,True
2574,COTEON,Schleswig-Holstein,Life Science & Healthcare,https://coteon.de/,False
2575,labfolder,Berlin,IT and Communications,https://www.labfolder.com/,True
2576,emteria,Nordrhein-Westfalen,IT and Communications,https://emteria.com:443/,True
2577,BionFarming,Berlin,Life Science & Healthcare,http://www.bionfarming.com,True
2578,LEASINGGURUS,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",https://leasinggurus.de/,True
2579,machtfit,Berlin,Life Science & Healthcare,http://www.machtfit.de,True
2580,Formigas,Baden-Württemberg,IT and Communications,http://www.formigas.de,True
2581,Blue Yonder,Baden-Württemberg,,https://blueyonder.com/,True
2582,NAS Smart Platforms,Niedersachsen,IT and Communications,https://letsbundle.de/de/,True
2583,FundraisingBox,Bayern,Finance & Insurance,http://wikando.com/,False
2584,JobNinja,Bayern,Human Resources,https://jobninja.com/,False
2585,Lionizers,Hamburg,Energy & Electricity,https://lionizers.com/,True
2586,Fimo Health,Nordrhein-Westfalen,Life Science & Healthcare,https://fimohealth.com/,False
2587,idento.one,Nordrhein-Westfalen,Security,http://idento.one/,True
2588,ontrabo,Nordrhein-Westfalen,Tourism,https://ontrabo.de/,True
2589,Nantis,Baden-Württemberg,Energy & Electricity,https://nantis.de/,True
2590,quirion,Berlin,Finance & Insurance,https://www.quirion.de/,True
2591,Wryte,Bayern,Education,http://wryte.io/,True
2592,Texlock,Sachsen,Security,https://www.tex-lock.com/,True
2593,corners & edges,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://www.corners-and-edges.de/,True
2594,webvalid,Schleswig-Holstein,IT and Communications,http://webvalid.de/,True
2595,adjoe,Hamburg,IT and Communications,https://adjoe.io,True
2596,TECTIX Ticketing,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://www.tec-tix.com/de,False
2597,Orten Fahrzeugtechnik,Rheinland-Pfalz,"Automotive, Logistics & Mobility",http://electric-trucks.de/,False
2598,Helferino,Nordrhein-Westfalen,Other,https://helferino.com/,False
2599,CellForm Hydrogen,Baden-Württemberg,,https://www.cellform.de,False
2600,Jedox,Baden-Württemberg,IT and Communications,https://www.jedox.com/de/,False
2601,givee,Bayern,Finance & Insurance,https://givve.com/de/,True
2602,Tramedix,Mecklenburg-Vorpommern,Chemicals/Pharmaceuticals,https://www.tramedix.eu,False
2603,BLVRD,Niedersachsen,IT and Communications,https://www.blvrd.de/,True
2604,FITSTREAM,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.fitstream.de/,True
2605,Soundsuit,Bayern,Other,http://www.soundsuit.fm,True
2606,Up2Boat,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,https://www.up2boat.com/,False
2607,actindo,Bayern,IT and Communications,http://actindo.com/,True
2608,cogniBIT,Bayern,"Automotive, Logistics & Mobility",https://cognibit.de/,True
2609,VISSEIRO,Berlin,Life Science & Healthcare,http://visseiro.com/,True
2610,bitstars,Nordrhein-Westfalen,IT and Communications,http://www.bitstars.com/,False
2611,OpenDress,Baden-Württemberg,Textiles,https://opendress.com/,True
2612,easystart24,Hessen,Education,https://easystart24.com/,False
2613,SmartNet,Hessen,"Automotive, Logistics & Mobility",https://www.snet24.com/,True
2614,Extoll,Baden-Württemberg,IT and Communications,http://extoll.de/,False
2615,Amagno,Niedersachsen,IT and Communications,https://amagno.de/,True
2616,Stackfield,Bayern,IT and Communications,https://www.stackfield.com/de/,True
2617,helloguide,Hessen,IT and Communications,https://helloguide.ai/,True
2618,Inventorum,Berlin,IT and Communications,http://inventorum.com,False
2619,SINFOSY,Brandenburg,"Automotive, Logistics & Mobility",http://sinfosy.com/,True
2620,PLATTFORM Dresden,Sachsen,,https://www.dresden.de,True
2621,IO-Dynamics,Schleswig-Holstein,"Automotive, Logistics & Mobility",https://www.iodynamics.de/,True
2622,LOLA,Bayern,Life Science & Healthcare,https://www.lola-health.com/,False
2623,Urlaubstracker,Baden-Württemberg,Tourism,https://www.urlaubstracker.de,True
2624,MyGreenz,Hamburg,Nutrition & Consumables,http://www.mygreenz.de,True
2625,Sittery,Berlin,Life Science & Healthcare,https://www.sittery.com/,True
2626,FinanzGeek,Hessen,Finance & Insurance,https://finanzgeek.de/,False
2627,wazzl,Bayern,IT and Communications,https://wazzl.de/,False
2628,CCEX,Hessen,Finance & Insurance,http://ccexgroup.com/,True
2629,Testigence Software,Nordrhein-Westfalen,,https://www.piketec.com,True
2630,Mapify,Berlin,Tourism,https://mapify.travel,True
2631,Pexels,Hessen,"Media, Arts & Entertainment",http://pexels.com,False
2632,ShortPort,Bayern,"Media, Arts & Entertainment",http://longloop.de/,False
2633,meinUnterricht,Berlin,Education,https://www.meinunterricht.de/,True
2634,XignSys,Nordrhein-Westfalen,Security,https://www.xignsys.com,False
2635,Gaiali,Berlin,Education,https://www.gaiali.com/,False
2636,HelloBody,Berlin,Life Science & Healthcare,https://www.hellobody.de/,True
2637,Was hab´ ich?,Sachsen,Life Science & Healthcare,https://washabich.de/,False
2638,Trend-Tech-Trade,Berlin,IT and Communications,https://de.trend-tech-trade.com/,False
2639,Stackable,Schleswig-Holstein,IT and Communications,http://stackable.tech/,True
2640,Velobrix,Sachsen,"Automotive, Logistics & Mobility",http://rwc-factory.com/,True
2641,bring-together,Sachsen,IT and Communications,https://www.bring-together.de/,True
2642,Alve,Berlin,Life Science & Healthcare,http://alvetherapy.com/,True
2643,Priori Data,Berlin,IT and Communications,https://www.prioridata.com/,False
2644,SBB Software und Beratung,Bayern,IT and Communications,https://www.software-group.de/,False
2645,TIMEPAY,Nordrhein-Westfalen,IT and Communications,http://timepay.de/,True
2646,Solarize Energy Solutions,Baden-Württemberg,Energy & Electricity,http://solarize.de/,True
2647,XOVI,Nordrhein-Westfalen,IT and Communications,https://www.xovi.com/,False
2648,Hyrise Academy,Berlin,Education,https://www.headstartacademy.co/,True
2649,SeedForward,Niedersachsen,Agriculture & Forestry,http://www.seedforward.de,True
2650,GLOBE Fuel Cell Systems,Baden-Württemberg,Energy & Electricity,https://www.globefuelcell.com/,False
2651,Dresscoded,Bayern,Textiles,https://dresscoded.com/,True
2652,smartfox media group,Rheinland-Pfalz,Education,https://smartfox-media.de/#,False
2653,Reputeer,Hessen,Consulting,https://www.reputeer.com/,True
2654,Lumoview Building Analytics,Nordrhein-Westfalen,Construction/Real Estate,http://www.lumoview.com,False
2655,Urban Software Institute,Sachsen,"Automotive, Logistics & Mobility",http://ui.city/,True
2656,Luksit,Berlin,Human Resources,https://luksit.de/,True
2657,DC Connected,Bayern,"Automotive, Logistics & Mobility",https://www.dc-connected.de/,True
2658,wirkaufendeinethg.de,Niedersachsen,Energy & Electricity,http://www.wirkaufendeinethg.de,True
2659,DCCP Deutsche Credit,Hessen,Finance & Insurance,http://deutschecredit.de/,False
2660,Idt Trade,Niedersachsen,,https://idt-trade-ug.business.site,True
2661,Process Diggers,Baden-Württemberg,IT and Communications,https://process-diggers.com/,False
2662,Wunderbar Lifestyle,Bayern,Nutrition & Consumables,https://www.wunderbarlifestyle.com/,True
2663,home-iX,Baden-Württemberg,IT and Communications,https://www.home-ix.com/#homeix_aboutPageS,True
2664,Equinox FinTech Solutions,Nordrhein-Westfalen,Finance & Insurance,https://equinox-fintech.de/,True
2665,Booka Local,Berlin,Tourism,https://www.booka-local.com/,True
2666,CUT! Energy,Nordrhein-Westfalen,Energy & Electricity,https://cut-energy.chayns.net/,True
2667,Tismo,Baden-Württemberg,,http://www.tismo.io,False
2668,core elements,Baden-Württemberg,"Automotive, Logistics & Mobility",https://www.coreelements.de,False
2669,SAM DIMENSION,Baden-Württemberg,Agriculture & Forestry,http://sam-dimension.com/,True
2670,Gourmet Spirits,Berlin,Nutrition & Consumables,http://gourmetspirits.de/,True
2671,TheOceanPackage,Bayern,"Water, Waste Treatment & Recycling",https://the-ocean-package.business.site/,True
2672,Cevotec,Bayern,Industrial & Basic Materials,http://www.cevotec.com,True
2673,financialright,Berlin,Consulting,http://www.myright.de,True
2674,AYVACON,Bremen,,https://www.ayvacon.de,False
2675,Swobbee,Berlin,"Automotive, Logistics & Mobility",https://swobbee.de/,True
2676,Target Mobility,Berlin,"Automotive, Logistics & Mobility",http://movacar.de/,True
2677,Make It Take It Entertainment,Nordrhein-Westfalen,,https://meineoffseason.de,False
2678,24metrics,Berlin,IT and Communications,http://24metrics.com/,True
2679,YOLOCO,Berlin,"Media, Arts & Entertainment",http://www.yoloco.net/,False
2680,Reactive Robotics,Bayern,Life Science & Healthcare,https://www.reactive-robotics.com/,True
2681,Leeloo Medical,Berlin,Life Science & Healthcare,https://leeloomedical.de/,True
2682,triple A code,Berlin,IT and Communications,http://tripleacode.de/,False
2683,kaia health,Bayern,Life Science & Healthcare,https://www.kaiahealth.com/,False
2684,chatchamp,Bayern,IT and Communications,http://www.chatchamp.com,True
2685,One Chef,Niedersachsen,Nutrition & Consumables,https://www.onechef.de/,False
2686,manaomea,Bayern,Textiles,https://www.manaomea.com/,True
2687,Seeding Alliance,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://seeding-alliance.de/,True
2688,Dominic Schrof Adventskalender,Baden-Württemberg,Other,http://www.wunderkinder.shop,False
2689,World Simplified,Nordrhein-Westfalen,Consulting,https://world-simplified.com,False
2690,VReedom,Niedersachsen,"Media, Arts & Entertainment",https://www.vreedom.media,False
2691,Cozero,Berlin,IT and Communications,http://cozero.io/,True
2692,OINK & MOO,Bayern,Nutrition & Consumables,http://OINK & MOO UG,False
2693,bioxX systems,Sachsen,Other,http://www.bioxx-system.de,False
2694,Qymatix Predictive Sales,Baden-Württemberg,IT and Communications,https://qymatix.de/en/,True
2695,JOBMATCH.ME,Hamburg,Human Resources,https://www.jobmatch.me/,True
2696,evopark,Nordrhein-Westfalen,IT and Communications,http://evopark.de/,True
2697,Tsorro,Nordrhein-Westfalen,Human Resources,https://tsorro.com/,False
2698,Kekswerkstatt,Hamburg,Nutrition & Consumables,https://www.kekswerkstatt.de/,False
2699,induux international,Baden-Württemberg,Industrial & Basic Materials,https://de.induux.com,False
2700,Kickform,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,http://www.kickform.de,True
2701,Nagual Sounds,Brandenburg,"Media, Arts & Entertainment",http://www.nagualsounds.com/,True
2702,Digital Vault Services,Bayern,Finance & Insurance,http://digitalvaultservices.com/,False
2703,MyCoworkCafe,Schleswig-Holstein,Other,http://mycoworkcafe.com/,True
2704,flaschenpost,Nordrhein-Westfalen,Nutrition & Consumables,https://www.flaschenpost.de/,True
2705,ACPAD Instruments,Berlin,Sports & Amusement/Gaming incl. Online,http://www.acpad.com,False
2706,UpReach,Berlin,"Media, Arts & Entertainment",http://upreach.com/,False
2707,GreenYou,Baden-Württemberg,Nutrition & Consumables,https://www.green-you.de,True
2708,LUPA-Electronics,Mecklenburg-Vorpommern,"Automotive, Logistics & Mobility",https://lupa-electronics.com/,True
2709,Whats2doo,Berlin,Human Resources,http://whats2doo.com/,False
2710,bettervest,Hessen,Finance & Insurance,http://www.bettervest.de/,True
2711,Finanu,Baden-Württemberg,Finance & Insurance,http://www.finanu.de,True
2712,Welcomy,Bayern,Sports & Amusement/Gaming incl. Online,https://welcomy.co/,True
2713,3D Druck München | online 3D Druck Service,Bayern,Industrial & Basic Materials,https://3ddruckmuenchen.com/,True
2714,Tinkerforge,Nordrhein-Westfalen,IT and Communications,http://tinkerforge.com/,True
2715,stadtfix,Nordrhein-Westfalen,Other,http://stadtfix.de/,False
2716,MDnomics,Hessen,Finance & Insurance,http://md-nomics.com/,True
2717,Timecount,Bayern,Human Resources,https://timecount.com/,False
2718,FRIDAY Insurance,Berlin,Finance & Insurance,https://www.friday.de/,True
2719,Novus GO,Sachsen-Anhalt,Construction/Real Estate,https://www.fuer-gruender.de/,True
2720,Pentixapharm,Bayern,Life Science & Healthcare,http://pentixapharm.com/,True
2721,vystem,Bayern,IT and Communications,https://vystem.io/,False
2722,Agenturmatching,Bayern,IT and Communications,https://www.agenturmatching.de/,True
2723,movebo,Baden-Württemberg,Human Resources,https://movebo.net/,False
2724,Gymtelligence,Bayern,Life Science & Healthcare,https://www.gymtelligence.de/,True
2725,apocourier,Baden-Württemberg,"Automotive, Logistics & Mobility",https://www.apocourier.de/,True
2726,Bodyshake,Sachsen,Nutrition & Consumables,https://www.bodyshake.com/,True
2727,finanzcheckPRO,Hamburg,Finance & Insurance,http://www.finanzcheckpro.de,True
2728,BestFit,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,https://www.bestfit.app/,False
2729,FLIN,Schleswig-Holstein,Energy & Electricity,https://flin-solar.de/,False
2730,freedom manufaktur,Brandenburg,IT and Communications,http://www.freedom-manufaktur.com,True
2731,Pamyra,Sachsen,"Automotive, Logistics & Mobility",http://www.pamyra.de,True
2732,Zeitguru,Hamburg,IT and Communications,https://zeitguru.de,False
2733,littlelunch,Bayern,Nutrition & Consumables,https://www.littlelunch.com/de-de/,True
2734,Switchandsave,Bayern,Energy & Electricity,https://www.switchandsave.de/,False
2735,CARRARA CULTURE of CARE,Nordrhein-Westfalen,Other,https://www.carrara-culture.com,True
2736,Hilaritas,Berlin,Chemicals/Pharmaceuticals,https://hilaritas.co,True
2737,windeln.de,Bayern,Nutrition & Consumables,http://www.windeln.de,True
2738,Virail,Berlin,Tourism,http://virail.com/,True
2739,pandapass,Bayern,"Media, Arts & Entertainment",http://pandapass.de/,False
2740,Anatomie Lernplattform,Sachsen,Education,https://anatomie-lernplattform.de/,True
2741,WinValue,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",http://winvalue.de/,True
2742,UniNow,Sachsen-Anhalt,Education,http://www.uninow.de,False
2743,mytheresa.com,Bayern,Textiles,https://www.mytheresa.com/en-us/?log=geo&loc=f,False
2744,Recrudo,Nordrhein-Westfalen,Human Resources,http://www.recrudo.com,True
2745,Maklaro,Hamburg,IT and Communications,https://www.maklaro.de/,True
2746,XOM Materials,Berlin,Industrial & Basic Materials,https://www.xom-materials.com,True
2747,Shoop,Berlin,Finance & Insurance,https://www.shoop.de/,True
2748,ZEIT Akademie,Hamburg,Education,https://www.zeitakademie.de,True
2749,Foodignity Labs,Bayern,"Water, Waste Treatment & Recycling",http://www.circly.eu,True
2750,VR Insight,Hamburg,IT and Communications,https://vrinsight.de/,True
2751,Symate,Sachsen,Industrial & Basic Materials,https://www.symate.de/,False
2752,cx/omni,Bayern,IT and Communications,https://cxomni.net/,True
2753,sleep.ink,Berlin,Life Science & Healthcare,https://www.sleep.ink,True
2754,NEONLAB,Nordrhein-Westfalen,Education,http://neonlab.de/,False
2755,Fractal,Berlin,IT and Communications,http://company.fractal.id/,False
2756,Snaque,Berlin,,https://www.snaque.com/de/,True
2757,ZALVUS,Berlin,Human Resources,https://zalvus.com/de-de/pag-309/recruiting_trifft_performance-marketing,True
2758,Alpha Cleantec,Baden-Württemberg,Agriculture & Forestry,http://alphacleantec.com,True
2759,Starter Kits,Hamburg,Other,http://www.starter-kits.io,False
2760,Bl1tzR,Berlin,"Automotive, Logistics & Mobility",https://www.bl1tzr.com/,False
2761,LOOTBOY,Nordrhein-Westfalen,,https://www.lootboy.de,True
2762,Dive,Berlin,"Media, Arts & Entertainment",https://diveee.com/,False
2763,aiconix,Hamburg,IT and Communications,https://aiconix.ai/,True
2764,ubiMaster,Bayern,Education,https://www.ubimaster.de/,True
2765,pliant,Berlin,Finance & Insurance,https://de.getpliant.com/,True
2766,medicstream,Nordrhein-Westfalen,Life Science & Healthcare,https://www.medic-stream.com/,False
2767,Circunomics,Rheinland-Pfalz,"Automotive, Logistics & Mobility",http://circunomics.com/,False
2768,Cloudplan,Hamburg,IT and Communications,http://www.cloudplan.net,True
2769,Landwärme,Bayern,Energy & Electricity,https://www.landwaerme.de/,True
2770,rightmart,Bremen,Consulting,https://rightmart.de/,True
2771,Sik Tec,Niedersachsen,Security,http://www.siktec.de,True
2772,GINspiration,Bayern,Sports & Amusement/Gaming incl. Online,https://ginspiration.de/,True
2773,Age of Chains,Niedersachsen,Sports & Amusement/Gaming incl. Online,https://www.ageofchains.com/,False
2774,JAYBOX,Hessen,IT and Communications,https://www.jaybox.com,False
2775,beAzubi,Nordrhein-Westfalen,Human Resources,https://beazubi.de/,True
2776,Conimon,Sachsen,IT and Communications,http://www.conimon.de,True
2777,Notion Systems,Baden-Württemberg,Other,http://www.notion-systems.com/startseite.html,True
2778,Klangio,Baden-Württemberg,IT and Communications,https://klangio.com,True
2779,Vesputi,Sachsen,,https://www.vesputi.com,True
2780,myjobmyfuture,Bayern,Human Resources,https://myjobmyfuture.com/,True
2781,Cobrainer,Bayern,Human Resources,https://www.cobrainer.com/,False
2782,PetLEO,Bayern,Life Science & Healthcare,http://petleo.net/,True
2783,ScoutFox24,Berlin,IT and Communications,https://scoutfox24.de/impressum/,False
2784,LarsLabs,Bayern,IT and Communications,http://larslabs.io/,True
2785,Eternygen,Berlin,Chemicals/Pharmaceuticals,http://www.eternygen.de/,True
2786,Lektoriks,Nordrhein-Westfalen,Education,https://lektoriks.de/,False
2787,vanillaNAV,Bayern,IT and Communications,http://www.vanillanav.com/,False
2788,neuroflash,Hamburg,IT and Communications,http://neuroflash.com,True
2789,Der Whiskyladen,Nordrhein-Westfalen,Nutrition & Consumables,https://www.whiskyladen.de/,True
2790,global tactics Textilmanufaktur,Nordrhein-Westfalen,Textiles,https://www.global-tactics.de/,True
2791,Zenfulfillment,Berlin,"Automotive, Logistics & Mobility",https://zenfulfillment.com,True
2792,POLYAS,Hessen,Human Resources,https://www.polyas.de/,True
